Tm,home_team,away_team,inning,player_name,pitcher,home_score,away_score,game_pk
429,STL,COL,1,"Lorenzen, Michael",547179,1,1,823020
430,STL,COL,1,"Lorenzen, Michael",547179,1,1,823020
431,STL,COL,1,"Lorenzen, Michael",547179,1,1,823020
432,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
433,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
434,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
435,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
436,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
437,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
438,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
439,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
440,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
441,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
442,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
443,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
444,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
445,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
446,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
447,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
448,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
449,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
450,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
451,STL,COL,1,"Lorenzen, Michael",547179,0,1,823020
452,STL,COL,1,"McGreevy, Michael",700241,0,1,823020
453,STL,COL,1,"McGreevy, Michael",700241,0,1,823020
454,STL,COL,1,"McGreevy, Michael",700241,0,1,823020
455,STL,COL,1,"McGreevy, Michael",700241,0,1,823020
456,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
457,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
458,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
459,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
460,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
461,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
462,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
463,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
464,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
465,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
466,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
467,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
468,STL,COL,1,"McGreevy, Michael",700241,0,0,823020
469,TEX,BAL,1,"Povich, Cade",700249,0,2,822862
470,TEX,BAL,1,"Povich, Cade",700249,0,2,822862
471,TEX,BAL,1,"Povich, Cade",700249,0,2,822862
472,TEX,BAL,1,"Povich, Cade",700249,0,2,822862
473,TEX,BAL,1,"Povich, Cade",700249,0,2,822862
474,TEX,BAL,1,"Povich, Cade",700249,0,2,822862
475,TEX,BAL,1,"Povich, Cade",700249,0,2,822862
476,TEX,BAL,1,"Povich, Cade",700249,0,2,822862
477,TEX,BAL,1,"Povich, Cade",700249,0,2,822862
478,TEX,BAL,1,"Povich, Cade",700249,0,2,822862
479,TEX,BAL,1,"Povich, Cade",700249,0,2,822862
480,TEX,BAL,1,"Rocker, Kumar",677958,0,2,822862
481,TEX,BAL,1,"Rocker, Kumar",677958,0,2,822862
482,TEX,BAL,1,"Rocker, Kumar",677958,0,2,822862
483,TEX,BAL,1,"Rocker, Kumar",677958,0,2,822862
484,TEX,BAL,1,"Rocker, Kumar",677958,0,1,822862
485,TEX,BAL,1,"Rocker, Kumar",677958,0,1,822862
486,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
487,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
488,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
489,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
490,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
491,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
492,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
493,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
494,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
495,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
496,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
497,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
498,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
499,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
500,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
501,TEX,BAL,1,"Rocker, Kumar",677958,0,0,822862
502,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
503,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
504,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
505,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
506,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
507,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
508,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
509,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
510,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
511,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
512,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
513,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
514,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
515,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
516,WSH,CIN,1,"Singer, Brady",663903,0,0,822700
517,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
518,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
519,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
520,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
521,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
522,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
523,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
524,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
525,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
526,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
527,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
528,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
529,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
530,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
531,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
532,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
533,WSH,CIN,1,"Lord, Brad",695418,0,0,822700
534,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
535,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
536,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
537,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
538,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
539,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
540,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
541,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
542,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
543,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
544,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
545,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
546,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
547,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
548,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
549,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
550,AZ,LAD,1,"Yamamoto, Yoshinobu",808967,0,0,825049
551,AZ,LAD,1,"Pfaadt, Brandon",694297,0,0,825049
552,AZ,LAD,1,"Pfaadt, Brandon",694297,0,0,825049
553,AZ,LAD,1,"Pfaadt, Brandon",694297,0,0,825049
554,AZ,LAD,1,"Pfaadt, Brandon",694297,0,0,825049
555,AZ,LAD,1,"Pfaadt, Brandon",694297,0,0,825049
556,AZ,LAD,1,"Pfaadt, Brandon",694297,0,0,825049
557,AZ,LAD,1,"Pfaadt, Brandon",694297,0,0,825049
558,AZ,LAD,1,"Pfaadt, Brandon",694297,0,0,825049
559,AZ,LAD,1,"Pfaadt, Brandon",694297,0,0,825049
560,BOS,ATH,1,"Jump, Gage",695611,2,0,824726
561,BOS,ATH,1,"Jump, Gage",695611,2,0,824726
562,BOS,ATH,1,"Jump, Gage",695611,2,0,824726
563,BOS,ATH,1,"Jump, Gage",695611,2,0,824726
564,BOS,ATH,1,"Jump, Gage",695611,2,0,824726
565,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
566,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
567,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
568,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
569,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
570,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
571,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
572,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
573,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
574,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
575,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
576,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
577,BOS,ATH,1,"Jump, Gage",695611,0,0,824726
578,BOS,ATH,1,"Bennett, Jake",687562,0,0,824726
579,BOS,ATH,1,"Bennett, Jake",687562,0,0,824726
580,BOS,ATH,1,"Bennett, Jake",687562,0,0,824726
581,BOS,ATH,1,"Bennett, Jake",687562,0,0,824726
582,BOS,ATH,1,"Bennett, Jake",687562,0,0,824726
583,BOS,ATH,1,"Bennett, Jake",687562,0,0,824726
584,BOS,ATH,1,"Bennett, Jake",687562,0,0,824726
585,BOS,ATH,1,"Bennett, Jake",687562,0,0,824726
586,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
587,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
588,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
589,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
590,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
591,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
592,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
593,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
594,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
595,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
596,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
597,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
598,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
599,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
600,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
601,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
602,CWS,CLE,1,"Williams, Gavin",668909,0,0,824565
603,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
604,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
605,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
606,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
607,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
608,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
609,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
610,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
611,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
612,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
613,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
614,CWS,CLE,1,"Kay, Anthony",641743,0,0,824565
615,KC,CHC,1,"Holmes, Clay",605280,1,0,824079
616,KC,CHC,1,"Holmes, Clay",605280,1,0,824079
617,KC,CHC,1,"Holmes, Clay",605280,1,0,824079
618,KC,CHC,1,"Holmes, Clay",605280,1,0,824079
619,KC,CHC,1,"Holmes, Clay",605280,1,0,824079
620,KC,CHC,1,"Holmes, Clay",605280,1,0,824079
621,KC,CHC,1,"Holmes, Clay",605280,1,0,824079
622,KC,CHC,1,"Holmes, Clay",605280,1,0,824079
623,KC,CHC,1,"Holmes, Clay",605280,0,0,824079
624,KC,CHC,1,"Holmes, Clay",605280,0,0,824079
625,KC,CHC,1,"Holmes, Clay",605280,0,0,824079
626,KC,CHC,1,"Holmes, Clay",605280,0,0,824079
627,KC,CHC,1,"Holmes, Clay",605280,0,0,824079
628,KC,CHC,1,"Holmes, Clay",605280,0,0,824079
629,KC,CHC,1,"Holmes, Clay",605280,0,0,824079
630,KC,CHC,1,"Holmes, Clay",605280,0,0,824079
631,KC,CHC,1,"Holmes, Clay",605280,0,0,824079
632,KC,CHC,1,"Holmes, Clay",605280,0,0,824079
633,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
634,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
635,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
636,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
637,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
638,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
639,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
640,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
641,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
642,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
643,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
644,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
645,KC,CHC,1,"Lugo, Seth",607625,0,0,824079
646,MIA,LAA,1,"Ureña, Walbert",700712,0,0,823834
647,MIA,LAA,1,"Ureña, Walbert",700712,0,0,823834
648,MIA,LAA,1,"Ureña, Walbert",700712,0,0,823834
649,MIA,LAA,1,"Ureña, Walbert",700712,0,0,823834
650,MIA,LAA,1,"Ureña, Walbert",700712,0,0,823834
651,MIA,LAA,1,"Ureña, Walbert",700712,0,0,823834
652,MIA,LAA,1,"Ureña, Walbert",700712,0,0,823834
653,MIA,LAA,1,"Ureña, Walbert",700712,0,0,823834
654,MIA,LAA,1,"Ureña, Walbert",700712,0,0,823834
655,MIA,LAA,1,"Ureña, Walbert",700712,0,0,823834
656,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
657,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
658,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
659,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
660,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
661,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
662,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
663,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
664,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
665,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
666,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
667,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
668,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
669,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
670,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
671,MIA,LAA,1,"Alcantara, Sandy",645261,0,0,823834
672,MIL,MIN,1,"Bradley, Taj",671737,1,0,823752
673,MIL,MIN,1,"Bradley, Taj",671737,1,0,823752
674,MIL,MIN,1,"Bradley, Taj",671737,1,0,823752
675,MIL,MIN,1,"Bradley, Taj",671737,1,0,823752
676,MIL,MIN,1,"Bradley, Taj",671737,1,0,823752
677,MIL,MIN,1,"Bradley, Taj",671737,1,0,823752
678,MIL,MIN,1,"Bradley, Taj",671737,1,0,823752
679,MIL,MIN,1,"Bradley, Taj",671737,1,0,823752
680,MIL,MIN,1,"Bradley, Taj",671737,1,0,823752
681,MIL,MIN,1,"Bradley, Taj",671737,1,0,823752
682,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
683,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
684,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
685,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
686,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
687,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
688,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
689,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
690,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
691,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
692,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
693,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
694,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
695,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
696,MIL,MIN,1,"Bradley, Taj",671737,0,0,823752
697,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
698,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
699,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
700,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
701,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
702,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
703,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
704,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
705,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
706,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
707,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
708,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
709,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
710,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
711,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
712,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
713,MIL,MIN,1,"Gasser, Robert",688107,0,0,823752
714,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
715,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
716,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
717,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
718,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
719,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
720,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
721,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
722,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
723,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
724,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
725,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
726,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
727,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
728,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
729,NYY,ATL,1,"Sale, Chris",519242,0,0,823514
730,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
731,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
732,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
733,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
734,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
735,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
736,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
737,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
738,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
739,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
740,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
741,NYY,ATL,1,"Cole, Gerrit",543037,0,0,823514
742,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
743,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
744,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
745,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
746,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
747,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
748,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
749,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
750,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
751,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
752,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
753,PHI,TOR,1,"Scherzer, Max",453286,0,1,823426
754,PHI,TOR,1,"Nola, Aaron",605400,0,1,823426
755,PHI,TOR,1,"Nola, Aaron",605400,0,1,823426
756,PHI,TOR,1,"Nola, Aaron",605400,0,1,823426
757,PHI,TOR,1,"Nola, Aaron",605400,0,1,823426
758,PHI,TOR,1,"Nola, Aaron",605400,0,1,823426
759,PHI,TOR,1,"Nola, Aaron",605400,0,1,823426
760,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
761,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
762,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
763,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
764,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
765,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
766,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
767,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
768,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
769,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
770,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
771,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
772,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
773,PHI,TOR,1,"Nola, Aaron",605400,0,0,823426
774,PIT,NYM,1,"Stock, Robert",476594,3,0,823348
775,PIT,NYM,1,"Stock, Robert",476594,3,0,823348
776,PIT,NYM,1,"Stock, Robert",476594,3,0,823348
777,PIT,NYM,1,"Stock, Robert",476594,3,0,823348
778,PIT,NYM,1,"Stock, Robert",476594,3,0,823348
779,PIT,NYM,1,"Stock, Robert",476594,3,0,823348
780,PIT,NYM,1,"Stock, Robert",476594,3,0,823348
781,PIT,NYM,1,"Stock, Robert",476594,3,0,823348
782,PIT,NYM,1,"Stock, Robert",476594,3,0,823348
783,PIT,NYM,1,"Stock, Robert",476594,3,0,823348
784,PIT,NYM,1,"Stock, Robert",476594,3,0,823348
785,PIT,NYM,1,"Stock, Robert",476594,1,0,823348
786,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
787,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
788,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
789,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
790,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
791,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
792,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
793,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
794,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
795,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
796,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
797,PIT,NYM,1,"Stock, Robert",476594,0,0,823348
798,PIT,NYM,1,"Chandler, Bubba",696149,0,0,823348
799,PIT,NYM,1,"Chandler, Bubba",696149,0,0,823348
800,PIT,NYM,1,"Chandler, Bubba",696149,0,0,823348
801,PIT,NYM,1,"Chandler, Bubba",696149,0,0,823348
802,PIT,NYM,1,"Chandler, Bubba",696149,0,0,823348
803,PIT,NYM,1,"Chandler, Bubba",696149,0,0,823348
804,PIT,NYM,1,"Chandler, Bubba",696149,0,0,823348
805,PIT,NYM,1,"Chandler, Bubba",696149,0,0,823348
806,PIT,NYM,1,"Chandler, Bubba",696149,0,0,823348
807,SD,HOU,1,"Lambert, Peter",663567,1,0,823267
808,SD,HOU,1,"Lambert, Peter",663567,1,0,823267
809,SD,HOU,1,"Lambert, Peter",663567,1,0,823267
810,SD,HOU,1,"Lambert, Peter",663567,1,0,823267
811,SD,HOU,1,"Lambert, Peter",663567,1,0,823267
812,SD,HOU,1,"Lambert, Peter",663567,1,0,823267
813,SD,HOU,1,"Lambert, Peter",663567,1,0,823267
814,SD,HOU,1,"Lambert, Peter",663567,1,0,823267
815,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
816,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
817,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
818,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
819,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
820,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
821,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
822,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
823,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
824,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
825,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
826,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
827,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
828,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
829,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
830,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
831,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
832,SD,HOU,1,"Lambert, Peter",663567,0,0,823267
833,SD,HOU,1,"King, Michael",650633,0,0,823267
834,SD,HOU,1,"King, Michael",650633,0,0,823267
835,SD,HOU,1,"King, Michael",650633,0,0,823267
836,SD,HOU,1,"King, Michael",650633,0,0,823267
837,SD,HOU,1,"King, Michael",650633,0,0,823267
838,SD,HOU,1,"King, Michael",650633,0,0,823267
839,SD,HOU,1,"King, Michael",650633,0,0,823267
840,SD,HOU,1,"King, Michael",650633,0,0,823267
841,SD,HOU,1,"King, Michael",650633,0,0,823267
842,SD,HOU,1,"King, Michael",650633,0,0,823267
843,SD,HOU,1,"King, Michael",650633,0,0,823267
844,SD,HOU,1,"King, Michael",650633,0,0,823267
845,SD,HOU,1,"King, Michael",650633,0,0,823267
846,SD,HOU,1,"King, Michael",650633,0,0,823267
847,SD,HOU,1,"King, Michael",650633,0,0,823267
848,SD,HOU,1,"King, Michael",650633,0,0,823267
849,SD,HOU,1,"King, Michael",650633,0,0,823267
850,SD,HOU,1,"King, Michael",650633,0,0,823267
851,SD,HOU,1,"King, Michael",650633,0,0,823267
852,SD,HOU,1,"King, Michael",650633,0,0,823267
853,SD,HOU,1,"King, Michael",650633,0,0,823267
854,SD,HOU,1,"King, Michael",650633,0,0,823267
855,SD,HOU,1,"King, Michael",650633,0,0,823267
856,SD,HOU,1,"King, Michael",650633,0,0,823267
857,SD,HOU,1,"King, Michael",650633,0,0,823267
858,SF,DET,1,"Jobe, Jackson",695549,0,0,823188
859,SF,DET,1,"Jobe, Jackson",695549,0,0,823188
860,SF,DET,1,"Jobe, Jackson",695549,0,0,823188
861,SF,DET,1,"Jobe, Jackson",695549,0,0,823188
862,SF,DET,1,"Jobe, Jackson",695549,0,0,823188
863,SF,DET,1,"Jobe, Jackson",695549,0,0,823188
864,SF,DET,1,"Jobe, Jackson",695549,0,0,823188
865,SF,DET,1,"Jobe, Jackson",695549,0,0,823188
866,SF,DET,1,"Jobe, Jackson",695549,0,0,823188
